tbl_poc_cmf_activosbanco1_mes.instituciones,tbl_poc_cmf_activosbanco1_mes.producto,tbl_poc_cmf_activosbanco1_mes.monto,tbl_poc_cmf_activosbanco1_mes.mdm_fhnew,tbl_poc_cmf_activosbanco1_mes.mdm_processnew,tbl_poc_cmf_activosbanco1_mes.mdm_hash,tbl_poc_cmf_activosbanco1_mes.periodo_mes
Banco Internacional,Activo fijo,2369.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,0d2477203113dd1c0ea4030412a286ed09f5c96a4eca88ff527228a84f60412b,2019-12-01
Banco Ripley,Activo fijo,3046.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,b4f4a1fdb8a1ab08769f77b92df76505e23b62932af2ddb734343f031bd67471,2019-12-01
Banco Santander-Chile,Activo fijo,197833.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,df5886728051c7fb23a6745910c2e46617ba111e54ff77bbf97b54d401132795,2019-12-01
Banco Security,Activo fijo,22168.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,af65acbaae850f37789c32e4c02efa33428b14480f268813ee6ea0082b4fbab8,2019-12-01
"Bank of China, Agencia en Chile",Activo fijo,605.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,398a7bebe6929a1d9bdf7440195d4dc946ea55d02ee0af800d9ff954daaa2e1f,2019-12-01
"China Construction Bank, Agencia en Chile",Activo fijo,150.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,267d7a01be06a20f013670659299172182de4d438f509caa78200c1315e6b344,2019-12-01
HSBC Bank (Chile),Activo fijo,899.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,a27948185701dcd1223a72847bf84c09ecced2be5123fbe471c8fe12d8c05077,2019-12-01
Ita� Corpbanca,Activo fijo,57962.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,6860d89b173cbd50948f27ce1bf5414375a1380282a742d859d354900ab56451,2019-12-01
"JP Morgan Chase Bank, N.A.",Activo fijo,1089.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,0cbd44942f2c1495c15b8d739c471d3a188533ab02d6f09e719c603cd2d946a3,2019-12-01
Scotiabank Chile,Activo fijo,112459.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,44054063c8f6d3b185b4b40268b7d0008e66dff0d1e3495844cab328b1675241,2019-12-01
Banco Bice,Activo por derecho a usar bienes en arrendamiento,14555.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,6e2c4d8f429c721928b9c026bb98a6ae60a92de1718262d2aa9d112f4c63d618,2019-12-01
Banco BTG Pactual Chile,Activo por derecho a usar bienes en arrendamiento,10272.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,ea8a2af02737f2746f5d17651f4905e7c66601b66d07142805425eaa35e20cdc,2019-12-01
Banco Consorcio,Activo por derecho a usar bienes en arrendamiento,3741.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,9bd442e4512a59be6e14c450f6d1061e4be6c44dc9524feb7592e857980509e7,2019-12-01
Banco de Chile,Activo por derecho a usar bienes en arrendamiento,150665.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,d937fa6d4f1586ba02db0593334a78e69a8c7741201fa3d1b021c7845a90c30c,2019-12-01
Banco de Cr�dito e Inversiones,Activo por derecho a usar bienes en arrendamiento,231344.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,c9f4a5b1c9d08c92adafd04c3c1ab32c2e977090640572af2dc8708e26ea6e0b,2019-12-01
Banco del Estado de Chile,Activo por derecho a usar bienes en arrendamiento,98015.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,d0e1e2af15062d26da2cd3898b19408ed9ee7b3594689632e5b7efce1ef6ba98,2019-12-01
Banco do Brasil S.A.,Activo por derecho a usar bienes en arrendamiento,510.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,a25daf5f1425cdf18adf0108324a3f9ef8e7c01282204513137959df5315d512,2019-12-01
Banco Falabella,Activo por derecho a usar bienes en arrendamiento,26574.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,dfec40392b82ae6c69c3bdab468b6e08c1c2a4ed3e44122005df2abaa81e5f7d,2019-12-01
Banco Internacional,Activo por derecho a usar bienes en arrendamiento,23973.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,fd4aa72ded890edd424b8ea9459fec0b845f30540fc34abb36ba01c5a2b5760a,2019-12-01
Banco Ripley,Activo por derecho a usar bienes en arrendamiento,19540.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,24eb3555a13593cb4b2d75fc30757c12bcbe66f3144116db87aa9b6303858138,2019-12-01
Banco Santander-Chile,Activo por derecho a usar bienes en arrendamiento,210500.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,cac440c8b2b5e54c131e6c6c9811f6463858fa867a18885c998f23d1fe46afc1,2019-12-01
Banco Security,Activo por derecho a usar bienes en arrendamiento,8206.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,618f6330ea41b911ba9aa81b3d0cf8ab301ba8201da800c7861e30eb5fa7d5e6,2019-12-01
"Bank of China, Agencia en Chile",Activo por derecho a usar bienes en arrendamiento,625.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,6a950af4ed3be213c9e281d59b82dc3622c567f0edf16d7e8df9d34a176902be,2019-12-01
"China Construction Bank, Agencia en Chile",Activo por derecho a usar bienes en arrendamiento,774.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,6ba84392bcc9b8aeb756590911e6310704f131af38e862716beacf6f5e7b0e13,2019-12-01
HSBC Bank (Chile),Activo por derecho a usar bienes en arrendamiento,2831.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,c1183d557f4a1ee17aaa7e50b03f7668c0d2f2489701400e313c11e8cb4c69b0,2019-12-01
Ita� Corpbanca,Activo por derecho a usar bienes en arrendamiento,204559.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,96ee3e7fc53422a49a6448a5ac30b51ff316857b4b1cc6e0c195dc0b2fe987ed,2019-12-01
"JP Morgan Chase Bank, N.A.",Activo por derecho a usar bienes en arrendamiento,3362.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,6a9dd5ad35c973d11f82d2a96d5e1964ff1d80c0944f4b989b69a7c34708f055,2019-12-01
Scotiabank Chile,Activo por derecho a usar bienes en arrendamiento,236637.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,3d74e38c43090d9d655364ddb112bba3bd818e6343ad1243394072fb49468933,2019-12-01
Banco Bice,Activos Totales,8593893.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,d3d6a2c7d125651b0c4b5c14b752f173833494eb83e3c6c7bf3f4fe924d7b859,2019-12-01
Banco BTG Pactual Chile,Activos Totales,1518002.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,525cd405efd43433f43800e5d923d3a48932c8b674172e0a12327f8452edcd6d,2019-12-01
Banco Consorcio,Activos Totales,5756872.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,ffa9d4a061cc05656b5afd551ff5f86a1fecf62032c42627f1d5c63a65539c5d,2019-12-01
Banco de Chile,Activos Totales,41273333.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,24dcc8d947be17b566e8c11e2df972ce3efa25f60999d55e0039d34dfddce6d4,2019-12-01
Banco de Cr�dito e Inversiones,Activos Totales,50336620.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,ed6eb573bfed01a05765674afb8f11003e757736de7e4ab18dc953559e92cfa3,2019-12-01
Banco del Estado de Chile,Activos Totales,43354976.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,ceffb431045b2208febaea4abde6149af98e80241d2c371587f6f3730c3d07ba,2019-12-01
Banco do Brasil S.A.,Activos Totales,152256.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,9d525a30f1f4ed1e20f490fec860eb7e0abc528ec0d6cd51ef271bef304405c6,2019-12-01
Banco Falabella,Activos Totales,5359506.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,491f18a8fb15ebc11c3009144dd8808fd24b1029ac0d94d43f9226da6a56b494,2019-12-01
Banco Internacional,Activos Totales,3309877.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,9caf4d7b624e14f029c0f515b00067884df30fec88ec582fa30905f6483c1cc9,2019-12-01
Banco Ripley,Activos Totales,1139141.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,aa6c1b11bb2b696958398bcc7628739b5630828acb1ba4ba6cc94f58624ce10c,2019-12-01
Banco Santander-Chile,Activos Totales,50578246.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,0b84e2e10c1e129d5a842b20e4b25d703dc696300ff669090a0de5c9d687fcf6,2019-12-01
Banco Security,Activos Totales,8264770.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,0a99041013e1c102c0a5467093647457165a856e464df62eab48b3c488c3ca4c,2019-12-01
"Bank of China, Agencia en Chile",Activos Totales,41735.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,f0b8b1977858aa8d92832f9550d09d98d9e5e1fc945eb59e02af1a22854762a4,2019-12-01
"China Construction Bank, Agencia en Chile",Activos Totales,270555.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,f88a60d9da086cb0142721e9b2f22250317299eb5375a78abd1de68acde02544,2019-12-01
HSBC Bank (Chile),Activos Totales,1263154.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,2a098c463b87351fc32e361fb6f8b6503bc641bb340a9f5fd950bf4bb0b2d2e4,2019-12-01
Ita� Corpbanca,Activos Totales,33785687.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,9b2b919d1597e24fdb80be9877a387e10b7be4e466501fed1aa38c08d41d09c6,2019-12-01
"JP Morgan Chase Bank, N.A.",Activos Totales,848144.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,92e2ed53b2432a10a2dcf0c44812fed070cf717c04466b8c15ebf77eeb1c4ec7,2019-12-01
Scotiabank Chile,Activos Totales,34653490.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,a86b8688d70841dbafbbee0d09e89da3e82702df910dcd33ad211ee6386066b7,2019-12-01
Banco Bice,Cr�ditos contingentes,1640376.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,5059f85bebe36ebbb537c6241ddab240302854973545649cdcde6d08783f190c,2019-12-01
Banco BTG Pactual Chile,Cr�ditos contingentes,128374.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,9ac8de63130e21a1e95fe390501cee83ebae89783eb61f1ef8b57b2a3e3d1e83,2019-12-01
Banco Consorcio,Cr�ditos contingentes,98199.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,82cffe1b91235c5e9654c7ac98132b5dea65129aedbb7ee0e1811efa244a5c4e,2019-12-01
Banco de Chile,Cr�ditos contingentes,11001240.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,b399aefe6af6e2377b236ba1bd86ae1dc71cd9f63ef585998addf7b874873979,2019-12-01
Banco de Cr�dito e Inversiones,Cr�ditos contingentes,9911054.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,7914c542c1ae93433bdec941d123b72b585a2bd880f6a674c50ae4851a80006e,2019-12-01
Banco del Estado de Chile,Cr�ditos contingentes,4445825.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,36cec50f2e50c4f9b83d9614abcd10d72e8557eff7bb22349ab6a0e28fb96c48,2019-12-01
Banco do Brasil S.A.,Cr�ditos contingentes,2650.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,171adb87f5a8da1d8ea12155206dac8dc4be3215520fab08f53f2f7c62c077f9,2019-12-01
Banco Falabella,Cr�ditos contingentes,3347305.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,d1de436cec03db09072b9292a0a69454349e2629a27e57f7e8b88552e0ef3b32,2019-12-01
Banco Internacional,Cr�ditos contingentes,335643.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,3057b648c712515a7144127f77b19101cc7e6f10a314ea20e489a188bfe228b9,2019-12-01
Banco Ripley,Cr�ditos contingentes,1573372.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,c803086157bbc809ac11361435058246e17bea6a921986ea5a19a4ac889a8038,2019-12-01
Banco Santander-Chile,Cr�ditos contingentes,11811021.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,d62b820ab97fdd6c692a60e005df726ed9a6324dce0dcaeadfd586c2e2a7c8d6,2019-12-01
Banco Security,Cr�ditos contingentes,1189866.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,eb3336586b77757644dea3f009e22396cedb07dc0649daaf148dd3f6b6f23305,2019-12-01
"Bank of China, Agencia en Chile",Cr�ditos contingentes,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,615d21673c4c5c319ee40c4578fe508a505d792809cb27f77d0730325603e82f,2019-12-01
"China Construction Bank, Agencia en Chile",Cr�ditos contingentes,22287.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,1518c37925894d79d4b20a0d67ed357db752082fa1be8141a9d8fa61d2449566,2019-12-01
HSBC Bank (Chile),Cr�ditos contingentes,37786.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,92f4fda154c6573ce4c81b6756b7d1a40655e84eb553650369674b2343a7f8fd,2019-12-01
Ita� Corpbanca,Cr�ditos contingentes,5940086.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,1c4ed9b25cda41113489fb52b3736f4a1cd687adf1613c9f19e7b73c0357b801,2019-12-01
"JP Morgan Chase Bank, N.A.",Cr�ditos contingentes,2000.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,f11f7cd4d9c0f63200cead5c77c7d820e8cf50c31f5781a8a931b4fbf46a4d1d,2019-12-01
Scotiabank Chile,Cr�ditos contingentes,6953725.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,499400d9f1bd26831d1fcf3dfab96e3f36904b0cb159081cb148bf0239097722,2019-12-01
Banco Bice,Colocaciones de comercio exterior totales,337738.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,cbace4728507197b7a7eae1c84292beafa3d4f006c1cd4574b8b00ccb1ea1167,2019-12-01
Banco BTG Pactual Chile,Colocaciones de comercio exterior totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,6715f942a2cf58207970712e8d4748933027b10064145725c4e09dbf57103ed0,2019-12-01
Banco Consorcio,Colocaciones de comercio exterior totales,89823.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,8e7749cf155d7ce321266f7f7466e0abdb690350440cc676bdddd67cc15e09f6,2019-12-01
Banco de Chile,Colocaciones de comercio exterior totales,1501999.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,4abac574f1d69b858fc23e67ae3e3bcc659d7726fa4f555ea46c7a7fc0b00d1c,2019-12-01
Banco de Cr�dito e Inversiones,Colocaciones de comercio exterior totales,1096327.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,3af61e529da1707e53549d40289a1c6fded0e941662585a95f8e0eb69c824aeb,2019-12-01
Banco del Estado de Chile,Colocaciones de comercio exterior totales,1011407.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,ff77246b31b44787d9de28ae6a5ab23ed39710ed25e3d2c64f8742fd3b810e40,2019-12-01
Banco do Brasil S.A.,Colocaciones de comercio exterior totales,14971.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,c605a16e8a53cd223f18053ad4840dbf25981ce400fef52bf3e727c4b457674b,2019-12-01
Banco Falabella,Colocaciones de comercio exterior totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,ed2118e31aad9cdd83ffa6636edb2722c79036c6fa6ce621d9bd590c36266914,2019-12-01
Banco Internacional,Colocaciones de comercio exterior totales,53601.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,d4fa553f44eece1c3fe345b719c05a406729ec9af50aa649d5036120e3709a25,2019-12-01
Banco Ripley,Colocaciones de comercio exterior totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,d9eed33cece70153b52f87b6213da40ae6ee3f28b4e6931aadc8130599406bd0,2019-12-01
Banco Santander-Chile,Colocaciones de comercio exterior totales,1728485.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,7f7937a65a079abf1d36c66168ae0489fd5b2dc04cb9c9b8f7e65dcc8ed57f1a,2019-12-01
Banco Security,Colocaciones de comercio exterior totales,216845.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,5bc5448e1c17c139b7854c1e51da0995b67d16b9254ab5c7e4e98e2f5b84ff6c,2019-12-01
"Bank of China, Agencia en Chile",Colocaciones de comercio exterior totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,cb603e2ddb151528b69e1d3506c6f823e4fafcb95861ad277ea012f8d98aaa34,2019-12-01
"China Construction Bank, Agencia en Chile",Colocaciones de comercio exterior totales,40603.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,a66ae7db2fa140c8d3aba8e2e34179f8346c554de4a2f9fbb49d22e5cd83f4aa,2019-12-01
HSBC Bank (Chile),Colocaciones de comercio exterior totales,19196.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,f17766783aca5ac005e9af326080822b57b691cf06270065f7ef6fe6fbe56281,2019-12-01
Ita� Corpbanca,Colocaciones de comercio exterior totales,1109169.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,0e5c906b327d514acfd0d27c22e5ce570e6b6a9c4f2f55005426b4402256f744,2019-12-01
"JP Morgan Chase Bank, N.A.",Colocaciones de comercio exterior totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,1a97b5889080808fb0cc9e1acc437071b3f8d430b6bdbaadc755eeeebf0a76f9,2019-12-01
Scotiabank Chile,Colocaciones de comercio exterior totales,2141608.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,09c7c6c7bbf10c253f7e729c773af6a7ad958c1728aaa0f4744d84995f1b3ac4,2019-12-01
Banco Bice,Operaciones de leasing totales,459165.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,350099e97c121b13b314dabe0ba902f3a274b9870c15af4032c4c5b7f826bb9c,2019-12-01
Banco BTG Pactual Chile,Operaciones de leasing totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,dfc5cd525ce8e9f1996768c0c5d09979ac29af2c43d2e0ae5484528594de5e7e,2019-12-01
Banco Consorcio,Operaciones de leasing totales,44114.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,b3489877e5350c5684e5cc1d3fc29d7c87d5c6535e1c08f909074849f230b169,2019-12-01
Banco de Chile,Operaciones de leasing totales,1619220.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,9bc81148b28c146484e530f2422b0728b4abb0ff9f2dbb26ae13b95df49ce1aa,2019-12-01
Banco de Cr�dito e Inversiones,Operaciones de leasing totales,1612780.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,1a102633079545750d0160a6fce80bf24621db3b735494d71318fb54b2aede8d,2019-12-01
Banco del Estado de Chile,Operaciones de leasing totales,825760.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,e8bd2a57b4b3d1d04443a93e41e613aaf742c1396a32c8361214163a329009bb,2019-12-01
Banco do Brasil S.A.,Operaciones de leasing totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,5cf48b7b2f557128e3b27abd187d2d332e3717955887a266a0e425edf33176bd,2019-12-01
Banco Falabella,Operaciones de leasing totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,fb19f696c4202d1dc696361e8c6639d7996229cf56ec3d4b39943b747c0883a8,2019-12-01
Banco Internacional,Operaciones de leasing totales,194415.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,d4c7c9ca9f1e2f9ea0f0296bdde654011c266d5556f93bc6ef1e378050926315,2019-12-01
Banco Ripley,Operaciones de leasing totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,e5a7b9682cda5a499ea6d41e6c02ffa39b119613b93e12f23dc9016a93ff4040,2019-12-01
Banco Santander-Chile,Operaciones de leasing totales,1428814.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,c15ff949c5005982d4e7e4b136a40c2268fc65df879860f9351f576d4a953f5b,2019-12-01
Banco Security,Operaciones de leasing totales,362922.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,68184f769b7337b95e23cadd1775203070c8103c171cec9d90e88f1967279c8d,2019-12-01
"Bank of China, Agencia en Chile",Operaciones de leasing totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,6c493ad28617d341d3afb71402b39b37be9715ef38f07f0e058f2cd74eb1eb36,2019-12-01
"China Construction Bank, Agencia en Chile",Operaciones de leasing totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,cebf6aed8f2a324b9d99a6d62a61cfe2a3c8d8945a8f2d6527046a816231038c,2019-12-01
HSBC Bank (Chile),Operaciones de leasing totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,3bec2af8923faaed2acf0997470b55b07ff561944bc48e5418c2b1b053c16898,2019-12-01
Ita� Corpbanca,Operaciones de leasing totales,1344909.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,0b6f2a6bc2afd2bd5f50f65ce1a27a4b7c173375f133f6277a148c5c879e5ca4,2019-12-01
"JP Morgan Chase Bank, N.A.",Operaciones de leasing totales,0.0,2020-12-14 18:23:51.069,com_soluciones_poc_cmf_process_activosbanco1_mes,b29b0b5f27c7bcbb0beb2c3108602182de5c46002f50138710659459926b67e2,2019-12-01
